noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation,order8_correlation
0.1,0.9830102751212503,0.9752710740325583,0.9751924785663746,0.9614714896082508,0.9638731257336336,0.9562143522592885,0.9530293152298938,0.9449724038448437
0.1,0.96738638517903,0.9764776319384928,0.9756780179308919,0.9624793221886518,0.962446065407475,0.9546242890514732,0.9519130664202229,0.9456360090655187
0.1,0.9738409540586623,0.9821128360954392,0.9747701017089513,0.9646910212842542,0.9623961520183634,0.9569681446599575,0.9480600699229671,0.948341180778862
0.1,0.9726977766395931,0.9784723582513616,0.9734585109318659,0.9641184011113025,0.9620131093998515,0.9558469673244653,0.9504472606345024,0.9476671404206347
0.1,0.9921453174863015,0.97538328975903,0.976977109956898,0.9630444795750095,0.9649404905609748,0.9564965954146329,0.9526729635037419,0.9475550322563662
0.1,0.9807603975229349,0.9790694551122712,0.972050109276747,0.9617795500503471,0.9629578238181941,0.9527637839898819,0.9522620815535929,0.9443073625289042
0.1,0.9668195438121387,0.9763851559407752,0.9754938329782672,0.9654361736698648,0.9636052470334278,0.9571084528666943,0.9512472844395691,0.9469088618162885
0.1,0.9750822169836444,0.9731217417311822,0.9729853187857296,0.9575167238966448,0.9608659219293575,0.9535114824690787,0.9479927885044661,0.9503400277078624
0.2,0.9134461515517995,0.9234036332638053,0.9143350689105167,0.8774608087640896,0.8829084818283313,0.8525771614565293,0.8383682167111955,0.828085626540482
0.2,0.9437729701671207,0.9200632210053921,0.915615920523212,0.8745264774517609,0.8920241261060251,0.8574966200107684,0.8662929546128784,0.8292906879701583
0.2,0.9052701488014175,0.9327128479195672,0.9037617904092208,0.8713177470237203,0.8757880207800846,0.8399647782943962,0.8601977824697706,0.810457013821558
0.2,0.9461566492203535,0.9514030724548354,0.9170185322551944,0.8848572854260613,0.8825403232652497,0.8596157828584624,0.8433031545800974,0.8394072308694269
0.2,0.9052676848425338,0.9357757417083082,0.9129755982351022,0.8789053623456562,0.8799267411477905,0.8532440489658949,0.8399528638477306,0.8294151698265441
0.2,0.9523884937331146,0.9265366321228369,0.917817094875811,0.8739178038364322,0.8815269517299313,0.8379959028280722,0.8586192320145789,0.8156411281858333
0.2,0.93789445268884,0.9150989528794216,0.906459379893431,0.8757466278791958,0.8848673847810643,0.85360992380877,0.848203549404553,0.8282926702934058
0.2,0.9589390548103006,0.936533866019909,0.9074806703010548,0.884291143246248,0.8796529919666298,0.8590016808444957,0.8563964692851713,0.82619442508335
0.2,0.9140748274540942,0.9250618527567769,0.9185634798937551,0.8752628035553776,0.878393244542681,0.8578968127820099,0.8282772030513286,0.8435758894696582
0.2,0.9182373053943483,0.9373416724557156,0.9255398400712135,0.883493051303583,0.8907580171258462,0.8606875009662232,0.8573034840080073,0.8283438847628157
0.3,0.7592283987773377,0.8875188167998421,0.7829221568085307,0.758162795231225,0.7250905142670652,0.7233476893805407,0.6746525035743344,0.69525103763123
0.3,0.7768585130268421,0.8667727257829473,0.8432701852679562,0.7506839085338958,0.7838542590205905,0.7016767336993127,0.725574417196406,0.6708999223216727
0.3,0.9116031766466338,0.8124080365755307,0.8163100841100865,0.7646943274983784,0.7492184714338181,0.7486953156912215,0.7120958920261117,0.7226674863844378
0.3,0.8757813246297869,0.8706363981126439,0.8144760302249576,0.7922166634475595,0.7731241392303184,0.7661219322890258,0.747735702907622,0.731594549364821
0.3,0.7859870617208141,0.8768374563578881,0.8221181873939066,0.7507734711959795,0.7692819638465294,0.7134122280482939,0.718359883162044,0.6785683662474221
0.3,0.8151620245630434,0.8506827948568623,0.8243806009742524,0.7628217120323684,0.7647469358320116,0.7152171804710824,0.6947484008012144,0.6737414620353431
0.3,0.8833857650730476,0.8333980074003184,0.8150584794834771,0.7567012887576363,0.766664939003713,0.7295627256040679,0.7356221487322919,0.6843899337902546
0.3,0.7696764248542132,0.8363497755546591,0.848831634599012,0.7652531916202157,0.7773564895764975,0.7325286808206618,0.7163001033868952,0.6731786096286687
0.3,0.8318863427349512,0.8290460401562185,0.839615797280189,0.7549498718194272,0.7842354944204611,0.7416053067480236,0.7426533263513376,0.7057009437544096
0.3,0.9115931415522722,0.8704768599322192,0.818679733598583,0.7781104280734163,0.7730254176526656,0.7479962775919708,0.7570141600224205,0.701771123817098
